filename,width,height,class,xmin,ymin,xmax,ymax
mixed661.jpg,300,300,mug,119,87,216,208
SmartPhone83.jpg,300,300,smartPhone,94,11,249,223
purfume128.jpg,300,300,cent,89,68,219,218
mixed812.jpg,300,300,mug,10,64,91,158
mixed812.jpg,300,300,mug,140,67,231,185
mixed727.jpg,300,300,mug,65,114,162,230
mixed727.jpg,300,300,mug,207,115,268,181
mixed514.jpg,300,300,mug,48,91,138,199
mixed514.jpg,300,300,mug,151,90,238,199
mixed337.jpg,300,300,water_bottle,38,38,109,219
mixed337.jpg,300,300,water_bottle,126,19,177,184
mixed337.jpg,300,300,cent,161,186,214,281
mixed337.jpg,300,300,cent,220,119,263,204
mixed1343.jpg,300,300,cent,72,29,123,134
mixed1343.jpg,300,300,cent,159,22,197,131
mixed1343.jpg,300,300,wallet,62,169,159,263
mixed1343.jpg,300,300,wallet,161,136,260,220
mixed600.jpg,300,300,book,64,50,269,235
mixed819.jpg,300,300,mug,11,110,70,179
mixed819.jpg,300,300,mug,97,103,159,185
mixed819.jpg,300,300,mug,189,58,233,124
mixed819.jpg,300,300,mug,238,115,300,214
mixed983.jpg,300,300,mug,30,49,114,155
mixed983.jpg,300,300,mug,190,29,300,246
mixed1130.jpg,300,300,book,47,37,244,192
mixed131.jpg,300,300,water_bottle,50,52,129,184
mixed131.jpg,300,300,water_bottle,171,39,222,164
mixed131.jpg,300,300,wallet,88,189,182,238
mixed131.jpg,300,300,wallet,203,169,296,217
mixed1213.jpg,300,300,mug,21,90,157,300
mixed1316.jpg,300,300,mug,76,115,149,170
mixed1316.jpg,300,300,mug,162,97,298,231
SmartPhone48.jpg,300,300,smartPhone,108,9,191,281
purfume154.jpg,300,300,cent,74,19,245,291
purfume24.jpg,300,300,cent,169,48,288,250
mixed816.jpg,300,300,mug,59,108,145,169
mixed816.jpg,300,300,mug,143,90,300,235
mixed1114.jpg,300,300,wallet,108,4,227,193
mixed985.jpg,300,300,mug,84,86,145,177
mixed985.jpg,300,300,mug,201,76,294,222
purfume69.jpg,300,300,cent,178,107,298,263
mixed1339.jpg,300,300,cent,75,138,126,197
mixed1339.jpg,300,300,water_bottle,15,57,77,154
mixed1339.jpg,300,300,water_bottle,211,78,286,238
mixed1339.jpg,300,300,cent,156,110,192,164
mixed1313.jpg,300,300,mug,92,92,150,179
mixed1313.jpg,300,300,mug,212,90,294,216
mixed1240.jpg,300,300,mug,20,61,94,170
mixed1240.jpg,300,300,mug,149,34,203,136
mixed1022.jpg,300,300,book,31,49,248,272
mixed803.jpg,300,300,water_bottle,90,13,171,207
mixed712.jpg,300,300,cent,64,66,137,212
mixed712.jpg,300,300,mug,147,26,215,115
mixed712.jpg,300,300,cent,199,71,282,249
mixed469.jpg,300,300,book,6,110,126,217
mixed469.jpg,300,300,cent,149,152,191,220
mixed469.jpg,300,300,water_bottle,105,2,147,142
mixed469.jpg,300,300,cent,162,90,199,149
mixed469.jpg,300,300,mug,211,90,257,144
mixed469.jpg,300,300,wallet,200,165,260,228
mixed469.jpg,300,300,book,241,144,300,221
mixed1382.jpg,300,300,mug,11,48,102,180
mixed1382.jpg,300,300,cent,195,3,282,272
mixed722.jpg,300,300,water_bottle,19,2,96,152
mixed722.jpg,300,300,cent,112,69,150,137
mixed722.jpg,300,300,cent,97,163,137,247
mixed722.jpg,300,300,book,192,98,271,219
mixed136.jpg,300,300,water_bottle,39,47,107,226
mixed136.jpg,300,300,water_bottle,128,29,180,190
mixed136.jpg,300,300,cent,170,191,218,294
mixed136.jpg,300,300,cent,223,122,265,210
mixed149.jpg,300,300,mug,103,117,257,223
mixed1007.jpg,300,300,book,61,165,132,230
mixed1007.jpg,300,300,book,133,117,217,163
mixed1007.jpg,300,300,water_bottle,77,70,118,149
mixed1007.jpg,300,300,cent,229,109,256,148
mixed1007.jpg,300,300,cent,214,90,231,127
mixed778.jpg,300,300,cent,35,131,94,192
mixed778.jpg,300,300,water_bottle,183,61,258,235
mixed778.jpg,300,300,cent,123,99,158,155
mixed778.jpg,300,300,water_bottle,2,82,34,152
mixed556.jpg,300,300,book,77,116,187,192
mixed556.jpg,300,300,cent,152,181,193,259
mixed556.jpg,300,300,cent,212,133,255,206
mixed556.jpg,300,300,water_bottle,87,6,133,129
purfume30.jpg,300,300,cent,100,75,203,222
purfume19.jpg,300,300,cent,65,4,237,300
mixed101.jpg,300,300,cent,33,80,115,251
mixed101.jpg,300,300,cent,171,52,230,208
purfume7.jpg,300,300,cent,169,40,284,268
mixed1311.jpg,300,300,water_bottle,47,49,122,180
mixed1311.jpg,300,300,water_bottle,161,39,214,164
mixed1311.jpg,300,300,wallet,86,186,169,235
mixed1311.jpg,300,300,wallet,195,167,289,211
SmartPhone7.jpg,300,300,smartPhone,92,21,188,249
mixed1238.jpg,300,300,cent,33,43,122,248
mixed1238.jpg,300,300,cent,193,35,253,205
SmartPhone13.jpg,300,300,smartPhone,84,11,221,290
mixed1312.jpg,300,300,water_bottle,90,14,164,297
mixed1312.jpg,300,300,water_bottle,200,32,254,254
mixed1330.jpg,300,300,water_bottle,96,23,192,233
mixed711.jpg,300,300,book,22,178,165,247
mixed711.jpg,300,300,book,47,48,159,152
mixed711.jpg,300,300,book,181,104,298,215
mixed810.jpg,300,300,cent,33,151,88,241
mixed810.jpg,300,300,cent,86,104,120,179
mixed810.jpg,300,300,water_bottle,143,20,191,188
mixed810.jpg,300,300,water_bottle,208,28,279,232
purfume101.jpg,300,300,cent,42,76,182,253
mixed920.jpg,300,300,book,17,5,280,291
purfume161.jpg,300,300,cent,111,24,189,276
mixed799.jpg,300,300,book,171,109,270,230
mixed799.jpg,300,300,cent,67,149,112,221
mixed799.jpg,300,300,cent,100,70,136,137
mixed799.jpg,300,300,water_bottle,22,4,79,140
mixed740.jpg,300,300,mug,31,118,119,181
mixed740.jpg,300,300,mug,155,109,277,197
mixed741.jpg,300,300,book,18,66,181,217
mixed741.jpg,300,300,book,188,106,299,201
mixed1121.jpg,300,300,mug,30,40,112,150
mixed1121.jpg,300,300,mug,187,14,300,247
mixed622.jpg,300,300,book,26,36,274,256
mixed669.jpg,300,300,mug,20,40,115,155
mixed669.jpg,300,300,mug,190,17,300,257
purfume146.jpg,300,300,cent,70,11,239,287
mixed919.jpg,300,300,wallet,113,92,248,220
SmartPhone26.jpg,300,300,smartPhone,88,10,215,278
SmartPhone68.jpg,300,300,smartPhone,106,7,195,290
mixed893.jpg,300,300,mug,37,122,125,185
mixed893.jpg,300,300,mug,157,112,280,200
mixed1362.jpg,300,300,water_bottle,16,94,96,246
mixed1362.jpg,300,300,water_bottle,113,74,166,193
mixed1362.jpg,300,300,water_bottle,193,108,300,153
mixed1362.jpg,300,300,wallet,172,176,258,222
mixed1362.jpg,300,300,wallet,95,224,198,296
mixed138.jpg,300,300,book,27,27,236,213
mixed465.jpg,300,300,cent,29,129,94,198
mixed465.jpg,300,300,cent,111,99,151,154
mixed465.jpg,300,300,water_bottle,192,55,271,213
mixed992.jpg,300,300,mug,69,67,127,157
mixed992.jpg,300,300,mug,197,71,265,171
mixed1318.jpg,300,300,mug,29,42,115,156
mixed1318.jpg,300,300,mug,189,18,300,253
purfume164.jpg,300,300,cent,69,26,225,280
mixed683.jpg,300,300,mug,63,61,127,156
mixed683.jpg,300,300,mug,188,67,261,177
mixed894.jpg,300,300,water_bottle,88,14,185,210
SmartPhone54.jpg,300,300,smartPhone,111,15,183,288
mixed790.jpg,300,300,book,43,38,179,181
mixed1327.jpg,300,300,mug,70,102,138,188
mixed1327.jpg,300,300,mug,172,89,263,201
mixed1030.jpg,300,300,cent,9,83,88,235
mixed1030.jpg,300,300,cent,161,75,227,250
mixed1030.jpg,300,300,mug,94,51,151,133
mixed1030.jpg,300,300,mug,229,31,300,122
mixed1229.jpg,300,300,mug,67,115,148,173
mixed1229.jpg,300,300,mug,153,98,300,230
purfume134.jpg,300,300,cent,47,17,256,280
mixed358.jpg,300,300,mug,84,38,137,113
mixed358.jpg,300,300,mug,199,29,261,108
mixed358.jpg,300,300,cent,23,80,98,203
mixed358.jpg,300,300,cent,141,83,202,207
mixed1325.jpg,300,300,water_bottle,2,69,88,231
mixed1325.jpg,300,300,water_bottle,102,46,156,173
mixed1325.jpg,300,300,wallet,170,159,254,203
mixed1325.jpg,300,300,wallet,93,203,192,279
mixed1325.jpg,300,300,book,188,89,300,131
SmartPhone21.jpg,300,300,smartPhone,44,28,298,300
SmartPhone75.jpg,300,300,smartPhone,45,25,231,300
mixed1197.jpg,300,300,cent,34,1,117,170
mixed1197.jpg,300,300,wallet,150,120,292,296
mixed1076.jpg,300,300,cent,25,149,79,242
mixed1076.jpg,300,300,cent,78,100,113,180
mixed1076.jpg,300,300,water_bottle,145,18,182,188
mixed1076.jpg,300,300,water_bottle,207,35,267,225
mixed1150.jpg,300,300,water_bottle,15,63,98,210
mixed1150.jpg,300,300,water_bottle,121,46,179,176
mixed1150.jpg,300,300,wallet,94,200,187,262
mixed1150.jpg,300,300,wallet,180,164,262,199
mixed1150.jpg,300,300,book,224,94,300,135
purfume144.jpg,300,300,cent,34,22,256,276
mixed666.jpg,300,300,book,62,61,256,234
mixed1216.jpg,300,300,book,51,32,228,206
purfume139.jpg,300,300,cent,67,49,239,253
mixed265.jpg,300,300,cent,15,106,93,260
mixed265.jpg,300,300,cent,151,95,220,267
mixed265.jpg,300,300,mug,102,93,161,174
mixed265.jpg,300,300,mug,222,76,292,162
mixed1158.jpg,300,300,cent,77,16,127,130
mixed1158.jpg,300,300,cent,166,18,210,138
mixed1158.jpg,300,300,wallet,58,170,159,259
mixed1158.jpg,300,300,wallet,170,138,268,232
mixed1295.jpg,300,300,wallet,24,172,128,271
mixed1295.jpg,300,300,wallet,42,68,125,141
mixed1295.jpg,300,300,book,154,20,271,216
purfume84.jpg,300,300,cent,159,79,278,271
mixed844.jpg,300,300,cent,29,74,92,200
mixed844.jpg,300,300,mug,85,36,137,110
mixed844.jpg,300,300,cent,146,78,198,207
mixed844.jpg,300,300,mug,199,28,261,113
mixed904.jpg,300,300,cent,92,143,133,229
mixed904.jpg,300,300,cent,140,110,166,179
mixed904.jpg,300,300,water_bottle,215,48,264,237
mixed904.jpg,300,300,water_bottle,8,49,64,184
mixed1333.jpg,300,300,wallet,67,94,161,264
mixed1333.jpg,300,300,wallet,200,3,300,163
mixed1021.jpg,300,300,wallet,73,171,242,269
mixed1021.jpg,300,300,wallet,74,21,261,130
purfume54.jpg,300,300,cent,157,68,261,243
mixed883.jpg,300,300,book,43,73,224,283
mixed791.jpg,300,300,mug,173,92,300,236
mixed791.jpg,300,300,mug,77,112,161,170
mixed1335.jpg,300,300,cent,74,98,122,226
mixed1335.jpg,300,300,cent,161,32,214,149
SmartPhone5.jpg,300,300,smartPhone,38,13,295,254
purfume87.jpg,300,300,cent,89,6,208,293
purfume103.jpg,300,300,cent,76,4,222,293
mixed1035.jpg,300,300,mug,74,115,170,228
mixed1035.jpg,300,300,mug,215,120,279,188
mixed1212.jpg,300,300,water_bottle,97,7,139,130
mixed1212.jpg,300,300,book,92,118,189,200
mixed1212.jpg,300,300,cent,164,178,201,263
mixed1212.jpg,300,300,cent,226,131,264,207
mixed188.jpg,300,300,book,20,11,290,235
SmartPhone85.jpg,300,300,smartPhone,86,51,221,274
purfume75.jpg,300,300,cent,161,13,250,280
mixed675.jpg,300,300,water_bottle,33,108,92,226
mixed675.jpg,300,300,water_bottle,103,70,143,179
mixed675.jpg,300,300,book,142,75,206,149
mixed675.jpg,300,300,book,218,77,294,145
mixed675.jpg,300,300,wallet,70,220,134,278
mixed675.jpg,300,300,wallet,137,185,185,224
mixed694.jpg,300,300,book,73,129,177,213
mixed694.jpg,300,300,water_bottle,73,22,127,140
mixed694.jpg,300,300,cent,212,135,247,210
mixed694.jpg,300,300,cent,152,192,190,272
purfume60.jpg,300,300,cent,1,19,133,286
mixed1077.jpg,300,300,wallet,53,19,245,125
mixed1077.jpg,300,300,wallet,59,162,223,264
mixed1320.jpg,300,300,book,55,100,251,200
mixed1161.jpg,300,300,cent,37,114,104,231
mixed1161.jpg,300,300,cent,151,122,207,249
mixed1161.jpg,300,300,mug,227,57,297,144
mixed1161.jpg,300,300,mug,107,63,159,136
mixed345.jpg,300,300,cent,43,35,125,197
mixed345.jpg,300,300,cent,187,22,253,190
mixed762.jpg,300,300,book,33,65,220,268
mixed587.jpg,300,300,mug,65,63,129,154
mixed587.jpg,300,300,mug,193,66,266,177
mixed1346.jpg,300,300,mug,32,44,117,158
mixed1346.jpg,300,300,mug,188,15,300,254
mixed1337.jpg,300,300,cent,18,100,89,258
mixed1337.jpg,300,300,cent,154,97,220,263
mixed1337.jpg,300,300,mug,102,96,156,170
mixed1337.jpg,300,300,mug,231,77,300,162
mixed1134.jpg,300,300,water_bottle,208,34,270,233
mixed1134.jpg,300,300,cent,94,139,137,226
mixed1134.jpg,300,300,cent,141,104,166,175
mixed1134.jpg,300,300,water_bottle,7,42,69,182
purfume92.jpg,300,300,cent,176,85,281,274
SmartPhone74.jpg,300,300,smartPhone,94,39,205,258
mixed386.jpg,300,300,water_bottle,82,2,161,280
mixed386.jpg,300,300,water_bottle,192,16,259,241
mixed1044.jpg,300,300,book,6,15,263,248
mixed480.jpg,300,300,book,21,29,275,249
mixed1043.jpg,300,300,water_bottle,2,82,102,213
mixed1043.jpg,300,300,water_bottle,126,60,183,180
mixed1043.jpg,300,300,book,188,94,291,152
mixed1043.jpg,300,300,wallet,81,212,163,265
mixed1043.jpg,300,300,wallet,179,182,262,221
SmartPhone9.jpg,300,300,smartPhone,97,23,199,278
mixed1246.jpg,300,300,water_bottle,44,45,101,142
mixed1246.jpg,300,300,book,79,133,207,188
mixed1246.jpg,300,300,cent,214,149,257,209
mixed1246.jpg,300,300,cent,252,116,287,167
mixed1096.jpg,300,300,book,30,40,273,244
mixed544.jpg,300,300,book,135,94,245,212
mixed544.jpg,300,300,book,4,67,89,164
mixed1154.jpg,300,300,cent,28,150,87,244
mixed1154.jpg,300,300,cent,80,100,114,179
mixed1154.jpg,300,300,water_bottle,138,13,181,183
mixed1154.jpg,300,300,water_bottle,203,17,267,222
mixed1095.jpg,300,300,book,22,22,219,254
mixed185.jpg,300,300,book,75,131,156,236
mixed185.jpg,300,300,book,202,81,273,179
mixed185.jpg,300,300,cent,165,70,194,140
mixed185.jpg,300,300,cent,3,91,31,161
mixed185.jpg,300,300,water_bottle,56,1,106,133
mixed1072.jpg,300,300,water_bottle,182,56,256,216
mixed1072.jpg,300,300,cent,13,136,74,207
mixed1072.jpg,300,300,cent,95,102,135,159
mixed676.jpg,300,300,book,67,51,190,261
mixed676.jpg,300,300,book,206,58,279,185
SmartPhone79.jpg,300,300,smartPhone,71,1,175,297
mixed1117.jpg,300,300,book,44,69,282,300
mixed1264.jpg,300,300,cent,68,84,140,280
mixed1264.jpg,300,300,cent,191,44,254,222
mixed120.jpg,300,300,cent,65,72,138,225
mixed120.jpg,300,300,cent,208,26,286,226
mixed120.jpg,300,300,mug,136,76,197,153
mixed120.jpg,300,300,wallet,2,154,61,219
purfume74.jpg,300,300,cent,148,48,264,276
mixed1047.jpg,300,300,book,29,23,250,231
purfume107.jpg,300,300,cent,162,60,271,258
mixed179.jpg,300,300,book,3,13,289,230
mixed490.jpg,300,300,cent,22,40,105,197
mixed490.jpg,300,300,cent,158,43,223,230
purfume6.jpg,300,300,cent,47,5,257,285
mixed156.jpg,300,300,water_bottle,26,122,88,243
mixed156.jpg,300,300,water_bottle,99,90,141,194
mixed156.jpg,300,300,book,138,94,197,167
mixed156.jpg,300,300,book,213,99,286,160
mixed156.jpg,300,300,wallet,71,238,133,293
mixed156.jpg,300,300,wallet,133,200,180,239
mixed925.jpg,300,300,book,27,98,99,196
mixed925.jpg,300,300,cent,129,73,161,143
mixed925.jpg,300,300,cent,108,163,147,244
mixed925.jpg,300,300,water_bottle,197,12,252,168
mixed987.jpg,300,300,cent,165,118,220,242
mixed987.jpg,300,300,cent,152,19,192,126
mixed229.jpg,300,300,book,82,154,214,209
mixed229.jpg,300,300,water_bottle,43,66,102,162
mixed229.jpg,300,300,cent,228,164,274,229
mixed229.jpg,300,300,cent,256,131,290,181
mixed1118.jpg,300,300,water_bottle,9,45,66,186
mixed1118.jpg,300,300,water_bottle,208,41,266,244
mixed1118.jpg,300,300,cent,92,141,133,231
mixed1118.jpg,300,300,cent,138,108,165,176
purfume114.jpg,300,300,cent,3,65,113,259
mixed739.jpg,300,300,book,27,2,291,213
purfume156.jpg,300,300,cent,164,82,242,258
mixed836.jpg,300,300,cent,52,60,139,206
mixed836.jpg,300,300,cent,193,61,278,248
mixed836.jpg,300,300,mug,140,21,206,106
mixed1369.jpg,300,300,water_bottle,41,52,120,223
mixed1369.jpg,300,300,water_bottle,132,2,175,162
mixed1369.jpg,300,300,cent,225,95,264,168
mixed1369.jpg,300,300,cent,187,191,229,271
mixed1361.jpg,300,300,book,6,85,178,196
mixed1361.jpg,300,300,book,142,170,276,281
mixed452.jpg,300,300,book,39,135,202,217
mixed452.jpg,300,300,water_bottle,24,17,100,141
mixed452.jpg,300,300,cent,202,203,271,274
SmartPhone66.jpg,300,300,smartPhone,88,22,227,264
mixed709.jpg,300,300,book,42,47,148,149
mixed709.jpg,300,300,book,19,173,158,238
mixed709.jpg,300,300,book,183,103,290,209
mixed1372.jpg,300,300,wallet,14,177,87,215
mixed1372.jpg,300,300,wallet,114,175,199,231
mixed1372.jpg,300,300,water_bottle,11,44,78,159
mixed1372.jpg,300,300,water_bottle,119,55,182,161
mixed1372.jpg,300,300,book,212,106,300,178
mixed1384.jpg,300,300,mug,14,41,104,161
mixed1384.jpg,300,300,mug,185,10,300,247
mixed977.jpg,300,300,cent,63,60,128,185
mixed977.jpg,300,300,cent,182,40,252,177
mixed1297.jpg,300,300,book,72,135,235,200
mixed1297.jpg,300,300,water_bottle,61,21,121,129
mixed1297.jpg,300,300,water_bottle,197,11,242,122
mixed1297.jpg,300,300,wallet,9,198,83,255
mixed1297.jpg,300,300,wallet,133,197,258,267
mixed798.jpg,300,300,wallet,128,214,192,287
mixed798.jpg,300,300,wallet,150,156,218,208
mixed798.jpg,300,300,cent,60,139,100,238
mixed798.jpg,300,300,cent,114,104,143,185
mixed798.jpg,300,300,book,151,74,213,109
mixed798.jpg,300,300,water_bottle,224,6,269,138
mixed1009.jpg,300,300,book,4,8,270,245
mixed505.jpg,300,300,water_bottle,33,113,100,227
mixed505.jpg,300,300,water_bottle,105,84,143,187
mixed505.jpg,300,300,wallet,75,227,133,285
mixed505.jpg,300,300,wallet,133,191,184,234
mixed505.jpg,300,300,book,139,86,205,160
mixed505.jpg,300,300,book,212,91,287,156
mixed566.jpg,300,300,wallet,77,167,155,242
mixed566.jpg,300,300,wallet,154,141,256,228
mixed566.jpg,300,300,cent,94,33,140,131
mixed566.jpg,300,300,cent,175,34,210,135
mixed686.jpg,300,300,book,31,34,209,224
mixed1354.jpg,300,300,mug,53,95,115,174
mixed1354.jpg,300,300,mug,147,104,205,194
mixed1354.jpg,300,300,cent,201,36,231,113
mixed287.jpg,300,300,wallet,47,181,129,279
mixed287.jpg,300,300,wallet,54,71,139,145
mixed287.jpg,300,300,book,164,20,279,225
mixed195.jpg,300,300,mug,66,101,140,186
mixed195.jpg,300,300,mug,182,91,263,212
mixed126.jpg,300,300,book,218,104,300,178
mixed126.jpg,300,300,wallet,107,177,206,241
mixed126.jpg,300,300,wallet,3,182,80,221
mixed126.jpg,300,300,water_bottle,5,34,79,166
mixed126.jpg,300,300,water_bottle,126,49,181,164
mixed158.jpg,300,300,mug,52,110,121,193
mixed158.jpg,300,300,mug,162,106,214,193
mixed158.jpg,300,300,cent,184,22,222,97
mixed164.jpg,300,300,book,41,54,267,281
mixed362.jpg,300,300,water_bottle,24,31,118,171
mixed362.jpg,300,300,water_bottle,160,30,222,169
mixed362.jpg,300,300,wallet,31,181,119,239
mixed362.jpg,300,300,wallet,142,183,266,255
SmartPhone50.jpg,300,300,smartPhone,112,26,192,297
SmartPhone47.jpg,300,300,smartPhone,106,58,194,241
mixed813.jpg,300,300,water_bottle,91,2,175,203
mixed916.jpg,300,300,book,38,54,252,259
mixed1202.jpg,300,300,mug,126,73,238,218
mixed129.jpg,300,300,water_bottle,42,85,92,168
mixed129.jpg,300,300,book,97,136,195,181
mixed129.jpg,300,300,cent,209,133,236,168
mixed129.jpg,300,300,cent,192,111,213,147
mixed181.jpg,300,300,water_bottle,21,77,108,244
mixed181.jpg,300,300,water_bottle,152,77,229,259
mixed1304.jpg,300,300,cent,16,49,114,222
mixed1304.jpg,300,300,mug,107,22,172,114
mixed1304.jpg,300,300,cent,188,30,262,236
mixed1353.jpg,300,300,mug,4,69,177,298
mixed1094.jpg,300,300,water_bottle,5,70,96,225
mixed1094.jpg,300,300,water_bottle,109,50,163,176
mixed1094.jpg,300,300,wallet,105,207,195,277
mixed1094.jpg,300,300,wallet,174,161,260,202
mixed1094.jpg,300,300,book,193,89,299,131
mixed353.jpg,300,300,water_bottle,84,35,184,232
mixed499.jpg,300,300,water_bottle,23,53,79,170
mixed499.jpg,300,300,cent,61,167,106,254
mixed499.jpg,300,300,cent,92,108,139,173
mixed499.jpg,300,300,book,165,95,265,240
mixed984.jpg,300,300,book,80,144,212,202
mixed984.jpg,300,300,water_bottle,45,64,103,158
mixed984.jpg,300,300,cent,224,163,271,228
mixed984.jpg,300,300,cent,256,125,291,178
SmartPhone27.jpg,300,300,smartPhone,65,22,295,300
purfume82.jpg,300,300,cent,174,22,287,234
purfume11.jpg,300,300,cent,33,10,267,293
mixed1063.jpg,300,300,water_bottle,7,75,95,204
mixed1063.jpg,300,300,water_bottle,128,58,183,173
mixed1063.jpg,300,300,book,182,92,287,149
mixed1063.jpg,300,300,wallet,76,204,159,260
mixed1063.jpg,300,300,wallet,179,177,263,217
purfume40.jpg,300,300,cent,58,23,241,268
mixed1111.jpg,300,300,water_bottle,41,26,130,265
mixed1111.jpg,300,300,water_bottle,169,4,230,235
mixed1236.jpg,300,300,mug,39,44,115,136
mixed1236.jpg,300,300,mug,164,81,242,200
mixed1301.jpg,300,300,cent,20,140,83,203
mixed1301.jpg,300,300,cent,102,108,139,163
mixed1301.jpg,300,300,water_bottle,182,63,256,224
purfume58.jpg,300,300,cent,92,69,219,221
mixed376.jpg,300,300,book,11,26,237,240
mixed1136.jpg,300,300,mug,53,80,145,191
mixed1136.jpg,300,300,mug,162,76,247,200
mixed1232.jpg,300,300,book,25,17,214,253
SmartPhone52.jpg,300,300,smartPhone,48,19,250,270
purfume32.jpg,300,300,cent,163,72,250,229
mixed1123.jpg,300,300,book,47,69,179,263
mixed1123.jpg,300,300,book,170,83,264,214
mixed1058.jpg,300,300,cent,20,140,81,200
mixed1058.jpg,300,300,cent,103,108,138,163
mixed1058.jpg,300,300,water_bottle,183,66,257,222
purfume98.jpg,300,300,cent,47,19,255,280
mixed115.jpg,300,300,cent,42,26,114,172
mixed115.jpg,300,300,cent,165,29,224,179
mixed135.jpg,300,300,water_bottle,37,110,96,221
mixed135.jpg,300,300,water_bottle,106,76,144,181
mixed135.jpg,300,300,book,143,82,206,152
mixed135.jpg,300,300,book,221,83,290,148
mixed135.jpg,300,300,wallet,81,222,134,275
mixed135.jpg,300,300,wallet,140,187,185,226
mixed957.jpg,300,300,cent,37,111,104,238
mixed957.jpg,300,300,cent,154,124,212,260
mixed957.jpg,300,300,mug,106,59,162,133
mixed957.jpg,300,300,mug,231,52,300,143
mixed1059.jpg,300,300,mug,77,111,157,171
mixed1059.jpg,300,300,mug,161,94,300,234
purfume97.jpg,300,300,cent,159,49,272,269
mixed486.jpg,300,300,book,83,139,215,210
mixed486.jpg,300,300,water_bottle,31,54,92,156
mixed486.jpg,300,300,cent,228,160,282,217
mixed486.jpg,300,300,cent,246,119,279,171
mixed1175.jpg,300,300,water_bottle,205,58,262,256
mixed1175.jpg,300,300,water_bottle,10,54,60,197
mixed1175.jpg,300,300,cent,88,152,133,238
mixed1175.jpg,300,300,cent,135,117,163,187
mixed840.jpg,300,300,water_bottle,41,62,100,158
mixed840.jpg,300,300,book,51,149,180,206
mixed840.jpg,300,300,cent,177,174,224,240
mixed840.jpg,300,300,cent,232,135,270,193
mixed603.jpg,300,300,book,142,76,205,148
mixed603.jpg,300,300,book,221,80,292,144
mixed603.jpg,300,300,water_bottle,36,105,100,221
mixed603.jpg,300,300,water_bottle,104,71,145,182
mixed603.jpg,300,300,wallet,136,184,184,220
mixed603.jpg,300,300,wallet,79,218,132,281
mixed1377.jpg,300,300,book,1,13,293,235
mixed1373.jpg,300,300,water_bottle,88,4,159,285
mixed1373.jpg,300,300,water_bottle,199,21,255,245
mixed1037.jpg,300,300,book,90,155,225,227
mixed1037.jpg,300,300,water_bottle,21,86,86,194
mixed1037.jpg,300,300,cent,238,165,288,222
mixed1037.jpg,300,300,cent,230,129,264,178
mixed1062.jpg,300,300,mug,35,103,114,202
mixed1062.jpg,300,300,mug,169,55,216,126
mixed1062.jpg,300,300,mug,217,58,292,168
mixed1062.jpg,300,300,mug,80,56,133,117
mixed586.jpg,300,300,cent,72,32,125,140
mixed586.jpg,300,300,cent,156,26,200,134
mixed586.jpg,300,300,wallet,60,174,164,263
mixed586.jpg,300,300,wallet,163,137,263,222
mixed865.jpg,300,300,wallet,64,173,161,253
mixed865.jpg,300,300,wallet,165,139,268,226
mixed865.jpg,300,300,cent,76,20,129,129
mixed865.jpg,300,300,cent,165,22,208,132
mixed1347.jpg,300,300,book,61,18,272,258
mixed1194.jpg,300,300,book,31,36,271,267
mixed1253.jpg,300,300,book,11,121,124,225
mixed1253.jpg,300,300,water_bottle,107,11,145,143
mixed1253.jpg,300,300,cent,153,154,189,227
mixed1253.jpg,300,300,cent,161,94,198,154
mixed1253.jpg,300,300,mug,217,92,256,153
mixed1253.jpg,300,300,wallet,202,168,260,230
mixed1253.jpg,300,300,book,243,146,300,225
purfume162.jpg,300,300,cent,9,5,293,270
mixed427.jpg,300,300,book,19,48,248,266
purfume20.jpg,300,300,cent,149,59,265,286
mixed1074.jpg,300,300,cent,42,50,130,246
mixed1074.jpg,300,300,cent,199,36,263,210
SmartPhone28.jpg,300,300,smartPhone,112,10,200,283
mixed1365.jpg,300,300,mug,73,106,146,200
mixed1365.jpg,300,300,mug,181,90,293,217
mixed953.jpg,300,300,mug,2,106,66,247
mixed953.jpg,300,300,mug,164,89,222,196
mixed953.jpg,300,300,mug,236,74,287,149
mixed1165.jpg,300,300,book,6,3,288,230
mixed1315.jpg,300,300,book,17,174,159,244
mixed1315.jpg,300,300,book,33,42,146,148
mixed1315.jpg,300,300,book,190,94,289,205
purfume160.jpg,300,300,cent,176,55,283,279
mixed786.jpg,300,300,wallet,73,167,232,260
mixed786.jpg,300,300,wallet,68,24,259,131
mixed1225.jpg,300,300,book,86,5,259,153
mixed1225.jpg,300,300,wallet,39,152,115,273
mixed1225.jpg,300,300,wallet,156,154,280,298
mixed932.jpg,300,300,book,40,68,280,269
mixed814.jpg,300,300,mug,10,98,129,258
mixed814.jpg,300,300,mug,235,54,300,191
mixed110.jpg,300,300,mug,137,12,236,156
mixed822.jpg,300,300,book,42,11,248,228
mixed780.jpg,300,300,cent,9,77,91,229
mixed780.jpg,300,300,cent,153,72,224,236
mixed780.jpg,300,300,mug,96,48,153,137
mixed780.jpg,300,300,mug,229,22,300,114
mixed1002.jpg,300,300,wallet,70,2,243,237
mixed1290.jpg,300,300,book,35,44,149,152
mixed1290.jpg,300,300,book,15,176,159,243
mixed1290.jpg,300,300,book,185,98,293,208
mixed1144.jpg,300,300,wallet,72,64,213,132
mixed1144.jpg,300,300,wallet,56,167,199,248
mixed1261.jpg,300,300,book,52,36,239,192
